mileage,engine_power,registration_date,fuel,paint_color,car_type,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,price,sold_at
132180,100,2013-06-01,diesel,silver,estate,True,True,False,False,False,False,True,False,11300,2018-08-01
102321,85,2013-06-01,diesel,grey,hatchback,True,True,False,False,False,False,True,False,10900,2018-03-01
289547,145,2008-03-01,diesel,blue,estate,True,True,True,False,False,True,True,True,8100,2018-04-01
236009,135,2012-01-01,diesel,blue,estate,False,False,False,False,False,False,True,False,4500,2018-03-01
137483,120,2014-02-01,diesel,black,sedan,True,True,False,False,False,False,True,False,12700,2018-04-01
90932,85,2012-12-01,diesel,grey,hatchback,False,True,False,False,False,False,False,False,9500,2018-03-01
203950,105,2014-06-01,diesel,white,estate,False,True,False,False,False,False,True,True,7900,2018-04-01
181264,135,2014-03-01,diesel,black,sedan,False,True,False,True,True,False,True,False,15400,2018-04-01
121495,230,2014-10-01,diesel,white,sedan,True,True,False,False,True,True,True,True,28600,2018-02-01
75616,110,2015-05-01,diesel,black,suv,True,True,False,False,False,False,True,True,21400,2018-05-01
106126,135,2014-07-01,diesel,grey,estate,False,True,False,False,True,True,True,True,14000,2018-03-01
61969,135,2014-03-01,diesel,black,suv,False,False,False,False,False,False,False,True,25100,2018-01-01
91300,105,2014-05-01,diesel,grey,estate,False,False,False,False,False,False,True,False,15500,2018-06-01
194678,120,2012-02-01,diesel,black,estate,False,True,True,False,True,False,True,False,9000,2018-02-01
176606,110,2015-05-01,diesel,blue,sedan,False,False,False,False,False,False,False,True,18400,2018-05-01
150255,140,2014-10-01,diesel,white,suv,True,True,False,True,True,True,True,True,22700,2018-06-01
136760,120,2013-04-01,diesel,grey,suv,False,True,False,False,False,False,True,False,13500,2018-03-01
182372,100,2013-07-01,diesel,blue,hatchback,True,True,False,False,False,False,True,False,13800,2018-06-01
333074,100,2001-01-01,diesel,blue,sedan,False,False,False,False,False,False,True,False,900,2018-05-01
159699,120,2012-03-01,diesel,black,sedan,False,True,False,False,False,False,True,False,12000,2018-02-01
128384,135,2012-06-01,diesel,blue,suv,False,False,False,False,False,False,False,True,16900,2018-01-01
192063,90,2006-11-01,diesel,black,hatchback,False,False,False,False,False,False,True,False,3300,2018-02-01
82406,105,2014-08-01,diesel,black,estate,True,True,True,True,True,False,True,False,16400,2018-03-01
439060,105,1996-10-01,diesel,silver,sedan,False,False,True,False,False,False,True,False,100,2018-03-01
152317,135,2013-05-01,diesel,grey,estate,True,True,True,False,True,False,True,False,12700,2018-03-01
147530,135,2012-01-01,diesel,blue,suv,True,True,False,True,True,False,True,True,17300,2018-08-01
177736,85,2013-07-01,diesel,blue,sedan,False,False,False,False,False,False,True,False,10100,2018-06-01
39555,85,2013-10-01,diesel,black,hatchback,False,False,False,False,False,False,True,False,4300,2018-04-01
60598,85,2013-06-01,diesel,grey,hatchback,False,False,False,False,False,False,True,False,10700,2018-08-01
292964,85,2013-09-01,diesel,grey,sedan,True,False,False,False,False,False,True,False,9500,2018-03-01
150804,105,2012-01-01,diesel,black,sedan,True,True,False,False,True,True,True,True,10300,2018-07-01
149173,105,2013-11-01,diesel,black,sedan,False,True,False,False,True,False,True,True,13400,2018-02-01
111098,160,2013-10-01,diesel,blue,estate,False,True,False,False,False,False,True,True,17700,2018-04-01
174393,85,2014-03-01,diesel,white,estate,False,True,True,False,True,False,True,False,11300,2018-02-01
177876,85,2012-10-01,diesel,white,subcompact,False,False,False,False,False,False,True,False,7700,2018-06-01
198384,135,2013-09-01,diesel,black,suv,False,True,False,True,False,False,True,True,15100,2018-02-01
75413,85,2013-11-01,diesel,blue,hatchback,False,True,False,False,False,False,True,False,10800,2018-03-01
16615,85,2016-10-01,diesel,black,hatchback,False,True,False,False,False,False,True,False,16100,2018-02-01
288002,110,2008-03-01,diesel,grey,estate,True,True,False,False,False,False,True,False,4800,2018-08-01
122922,120,2014-05-01,diesel,grey,suv,False,True,False,False,False,False,True,False,12600,2018-02-01
143183,190,2014-05-01,diesel,black,suv,True,True,True,True,True,True,True,True,39900,2018-08-01
136955,135,2013-03-01,diesel,blue,hatchback,False,False,False,False,False,True,True,False,12800,2018-04-01
131069,155,2009-09-01,diesel,grey,suv,True,True,True,True,False,False,True,True,14900,2018-05-01
44052,105,2013-08-01,diesel,white,suv,False,False,False,False,False,False,False,False,15100,2018-07-01
79685,190,2014-02-01,diesel,black,suv,False,False,False,False,False,False,False,True,100,2018-05-01
160152,190,2013-11-01,diesel,blue,van,True,True,True,True,True,False,True,True,19500,2018-07-01
102732,160,2014-09-01,diesel,grey,estate,False,True,False,False,True,False,True,True,20300,2018-04-01
123896,135,2013-04-01,diesel,blue,estate,False,True,False,False,True,False,True,True,13400,2018-03-01
333820,155,2011-05-01,diesel,black,hatchback,True,True,True,False,True,False,True,True,12100,2018-05-01
91813,85,2013-02-01,diesel,grey,subcompact,False,False,False,False,False,False,True,False,9400,2018-02-01
100512,280,2014-01-01,diesel,black,suv,True,True,False,True,False,True,True,True,45300,2018-06-01
140215,100,2013-04-01,diesel,black,suv,True,True,False,False,False,False,True,False,11900,2018-04-01
122697,135,2011-09-01,diesel,black,estate,True,True,True,False,True,False,True,False,9900,2018-07-01
194961,150,2005-02-01,diesel,silver,suv,True,True,False,True,False,False,True,True,5800,2018-07-01
370014,135,2012-11-01,diesel,black,hatchback,True,True,True,False,True,False,True,True,17100,2018-08-01
187698,120,2012-04-01,diesel,brown,sedan,False,True,False,False,False,False,True,True,13000,2018-02-01
106417,100,2013-08-01,diesel,grey,estate,True,False,False,False,False,False,True,False,12400,2018-05-01
163869,85,2013-07-01,diesel,red,hatchback,False,False,False,False,False,False,True,False,9800,2018-04-01
109232,160,2014-09-01,diesel,black,suv,True,True,False,False,True,False,True,True,32500,2018-08-01
196511,155,2014-02-01,diesel,blue,estate,True,True,False,False,True,False,True,False,15400,2018-05-01
150163,135,2013-03-01,diesel,black,sedan,False,False,False,False,True,False,True,True,15500,2018-04-01
117685,105,2014-08-01,diesel,silver,suv,False,False,False,False,False,False,False,True,7100,2018-07-01
16726,110,2015-10-01,diesel,black,hatchback,False,True,False,False,False,False,True,False,15400,2018-03-01
152658,180,2013-09-01,diesel,black,suv,True,True,False,True,True,True,True,True,24400,2018-02-01
110891,125,2009-12-01,petrol,black,estate,True,True,True,False,True,False,True,False,9900,2018-05-01
143924,160,2014-06-01,diesel,black,sedan,True,True,False,False,True,True,True,True,23400,2018-04-01
178928,180,2011-04-01,diesel,black,estate,True,True,False,False,True,True,True,True,11300,2018-06-01
200023,137,2013-01-01,diesel,black,estate,True,True,False,False,True,False,True,False,12100,2018-02-01
182218,190,2013-03-01,diesel,black,suv,True,True,True,True,True,False,True,True,18700,2018-08-01
206362,100,2013-01-01,diesel,black,estate,True,True,False,False,True,True,True,False,10800,2018-08-01
82051,100,2012-11-01,diesel,black,suv,True,True,True,False,False,False,True,True,15500,2018-04-01
114471,100,2011-11-01,diesel,black,suv,True,True,False,False,False,False,True,False,12200,2018-04-01
137398,190,2012-09-01,diesel,black,sedan,True,True,True,True,False,False,True,True,27300,2018-05-01
148625,105,2014-03-01,diesel,black,hatchback,False,False,False,False,True,False,True,True,15500,2018-08-01
155984,85,2005-01-01,petrol,grey,hatchback,False,False,True,False,False,True,True,False,3900,2018-09-01
130868,110,2007-05-01,diesel,grey,estate,True,False,False,False,False,False,True,True,5800,2018-06-01
157989,135,2012-01-01,diesel,grey,estate,False,True,True,False,True,False,True,True,12600,2018-03-01
120366,100,2013-08-01,diesel,black,sedan,False,True,False,False,True,False,True,False,13300,2018-07-01
98204,85,2012-09-01,diesel,black,hatchback,False,True,False,False,True,True,True,False,11500,2018-07-01
88459,100,2013-11-01,diesel,black,estate,True,True,False,False,False,False,True,False,15100,2018-04-01
226944,190,2014-01-01,diesel,blue,estate,True,True,True,False,True,False,True,True,19300,2018-05-01
213453,160,2013-01-01,diesel,black,estate,True,True,True,False,True,False,True,False,13700,2018-04-01
142056,120,2013-08-01,diesel,grey,estate,False,True,False,False,False,True,True,True,14500,2018-06-01
111903,135,2014-04-01,diesel,white,estate,False,False,False,False,False,False,True,True,14600,2018-02-01
173102,100,2013-10-01,diesel,black,estate,True,True,False,False,False,True,True,False,10100,2018-05-01
137401,135,2014-03-01,diesel,black,estate,False,True,False,False,False,False,True,True,12900,2018-05-01
205709,155,2011-01-01,diesel,brown,suv,True,True,False,True,True,False,True,True,19200,2018-01-01
215503,155,2012-10-01,diesel,silver,sedan,True,True,False,True,True,True,True,True,19800,2018-07-01
165461,190,2014-06-01,diesel,grey,suv,False,False,False,False,False,False,False,True,30600,2018-07-01
181644,135,2014-05-01,diesel,blue,coupe,True,True,False,False,True,False,True,True,19000,2018-01-01
222968,130,2011-10-01,diesel,black,suv,False,False,False,False,False,False,True,True,11900,2018-07-01
188371,130,2008-07-01,diesel,black,hatchback,True,True,True,False,True,False,True,False,5400,2018-03-01
187900,230,2013-07-01,diesel,black,hatchback,True,True,True,False,True,False,True,True,32800,2018-09-01
131327,100,2013-09-01,diesel,black,suv,True,True,False,False,False,False,True,False,12900,2018-09-01
169470,135,2013-12-01,diesel,grey,estate,False,True,False,False,False,False,True,True,8300,2018-05-01
281569,180,2012-10-01,diesel,white,suv,True,True,False,True,True,True,True,True,20600,2018-04-01
91096,85,2012-06-01,diesel,black,sedan,False,True,False,False,False,False,True,False,11400,2018-05-01
155620,190,2013-09-01,diesel,white,estate,True,True,False,False,True,True,True,True,19500,2018-04-01
158308,190,2014-01-01,diesel,black,estate,True,True,False,True,True,True,True,True,23300,2018-05-01
101013,120,2014-09-01,diesel,blue,estate,False,True,False,False,False,False,True,True,800,2018-05-01
172022,135,2012-05-01,diesel,grey,sedan,False,True,False,False,False,False,False,True,15600,2018-07-01
154078,85,2012-10-01,diesel,silver,hatchback,False,True,False,False,False,False,True,False,8100,2018-07-01
199159,90,2006-02-01,diesel,black,hatchback,True,True,True,False,False,False,True,False,4900,2018-06-01
96213,173,2008-12-01,diesel,blue,suv,True,True,True,True,True,True,True,True,17300,2018-08-01
145712,105,2014-01-01,diesel,blue,hatchback,True,True,False,False,False,False,True,False,12900,2018-03-01
57420,85,2013-01-01,diesel,brown,suv,True,False,False,False,False,False,True,False,17100,2018-06-01
143161,85,2013-02-01,diesel,grey,suv,False,True,False,False,False,False,True,False,11400,2018-01-01
194583,120,2011-05-01,diesel,grey,sedan,True,True,False,False,True,False,True,True,15700,2018-07-01
238036,120,2012-03-01,diesel,black,estate,True,True,False,False,False,False,True,False,12900,2018-01-01
131754,100,2012-05-01,diesel,blue,sedan,False,True,False,False,False,False,True,False,11300,2018-05-01
159907,105,2014-03-01,diesel,beige,hatchback,False,True,False,False,True,True,True,True,15600,2018-03-01
13022,85,2014-10-01,diesel,brown,subcompact,False,True,False,False,False,False,True,False,13800,2018-03-01
175799,120,2013-01-01,diesel,white,suv,True,True,False,False,False,False,True,False,12500,2018-05-01
220580,100,2009-02-01,diesel,blue,estate,True,True,False,False,False,False,True,False,6400,2018-06-01
38917,85,2014-11-01,diesel,white,hatchback,False,True,False,False,False,False,False,False,7100,2018-05-01
146248,100,2013-08-01,diesel,white,estate,True,True,True,False,False,True,True,False,11300,2018-03-01
179857,230,2015-07-01,diesel,brown,estate,True,True,False,True,True,True,True,True,28400,2018-05-01
92281,120,2012-03-01,diesel,black,sedan,True,True,True,False,True,True,True,True,18000,2018-02-01
149132,135,2013-11-01,diesel,white,sedan,False,True,False,False,True,True,True,False,17300,2018-03-01
124132,105,2014-04-01,diesel,blue,hatchback,False,True,False,False,False,False,True,False,11000,2018-05-01
127544,120,2012-06-01,diesel,white,suv,False,False,False,False,False,False,True,False,8100,2018-05-01
111959,135,2013-02-01,petrol,black,estate,False,True,False,False,True,False,True,False,8600,2018-05-01
161321,120,2012-03-01,diesel,grey,suv,True,True,False,True,False,False,True,False,17300,2018-07-01
145240,100,2013-09-01,diesel,black,hatchback,False,True,False,False,False,True,True,False,12600,2018-06-01
180574,135,2014-03-01,diesel,white,estate,False,True,False,True,True,False,True,True,14600,2018-01-01
143003,120,2014-03-01,diesel,silver,hatchback,False,True,False,False,False,False,True,True,15500,2018-06-01
165464,100,2013-04-01,diesel,blue,estate,True,True,False,False,False,False,True,False,10000,2018-06-01
188531,120,2005-10-01,diesel,black,estate,False,True,True,False,False,False,True,False,4000,2018-05-01
45779,105,2014-11-01,diesel,silver,hatchback,False,True,False,False,True,False,True,True,18700,2018-05-01
59070,225,2013-01-01,diesel,silver,suv,True,True,True,True,True,False,True,True,33600,2018-09-01
234860,230,2012-03-01,diesel,black,estate,True,True,False,True,True,True,True,True,20500,2018-09-01
199158,85,2014-01-01,diesel,grey,sedan,False,True,False,False,False,False,True,False,10800,2018-04-01
166606,135,2013-08-01,diesel,black,sedan,True,True,False,False,True,False,True,True,18800,2018-01-01
81124,225,2013-03-01,petrol,black,suv,True,True,False,True,True,False,True,True,33900,2018-07-01
100059,135,2014-01-01,diesel,grey,sedan,False,True,False,False,True,False,True,True,19900,2018-05-01
145962,120,2011-01-01,diesel,black,sedan,True,True,False,False,True,False,True,True,15200,2018-05-01
100925,135,2013-02-01,diesel,brown,estate,True,True,False,False,True,False,True,False,17400,2018-07-01
171974,85,2012-06-01,diesel,black,hatchback,False,True,False,False,False,False,True,False,9000,2018-05-01
179770,105,2013-03-01,diesel,white,estate,False,True,True,False,False,False,True,False,12100,2018-02-01
180945,100,2014-03-01,diesel,grey,sedan,True,True,False,False,True,False,True,True,18600,2018-08-01
107714,140,2014-08-01,diesel,black,sedan,False,True,False,False,True,False,True,False,16800,2018-02-01
117375,85,2015-06-01,diesel,black,van,False,True,False,False,False,False,True,False,12300,2018-04-01
205337,135,2014-03-01,diesel,brown,sedan,True,True,False,False,True,False,True,True,19300,2018-05-01
106442,135,2014-03-01,diesel,black,estate,False,True,False,True,False,False,True,True,17300,2018-02-01
162580,100,2014-01-01,diesel,black,hatchback,True,True,False,False,False,False,True,False,12200,2018-08-01
155292,105,2013-11-01,diesel,white,estate,False,True,False,False,False,False,True,True,11600,2018-05-01
204836,85,2012-10-01,diesel,white,subcompact,False,True,False,False,False,False,True,False,7000,2018-03-01
156967,122,2014-09-01,diesel,grey,hatchback,True,True,False,False,True,True,True,True,15800,2018-05-01
139656,85,2012-06-01,diesel,white,hatchback,False,True,False,False,True,False,True,False,9400,2018-02-01
222299,135,2012-08-01,diesel,black,estate,True,True,False,False,True,False,True,True,11400,2018-05-01
90401,135,2014-10-01,diesel,grey,convertible,True,True,False,False,True,True,True,True,26300,2018-05-01
148328,85,2013-03-01,diesel,grey,hatchback,False,True,False,False,False,True,True,True,9300,2018-04-01
138489,120,2015-01-01,diesel,blue,estate,True,True,False,False,True,False,True,True,9900,2018-08-01
147194,190,2013-03-01,diesel,black,suv,True,True,False,True,True,True,True,True,23600,2018-07-01
77077,135,2014-01-01,diesel,silver,sedan,True,True,True,True,False,False,True,True,27800,2018-07-01
153749,100,2013-08-01,diesel,black,sedan,False,True,False,False,False,False,True,True,13100,2018-02-01
148062,155,2014-06-01,diesel,silver,suv,True,True,True,True,True,False,True,True,38100,2018-01-01
172945,135,2012-01-01,diesel,grey,estate,True,False,False,False,True,False,True,False,7500,2018-02-01
33631,190,2014-05-01,diesel,grey,estate,False,False,False,False,False,False,False,True,24200,2018-05-01
220296,130,2011-03-01,diesel,black,coupe,False,False,False,False,True,False,True,False,7500,2018-04-01
97770,190,2014-09-01,diesel,white,suv,True,True,False,True,True,True,True,True,41200,2018-02-01
84233,160,2014-04-01,diesel,grey,suv,True,True,False,False,True,False,True,True,34500,2018-08-01
197704,100,2013-03-01,diesel,brown,estate,False,True,False,False,False,False,True,False,9400,2018-03-01
169063,120,2006-01-01,diesel,black,estate,True,True,False,False,False,True,True,False,6000,2018-02-01
94829,85,2013-08-01,diesel,grey,estate,False,False,False,False,False,False,False,False,12600,2018-04-01
228508,100,2007-10-01,diesel,black,hatchback,True,False,False,False,True,False,True,False,4000,2018-08-01
183971,160,2012-05-01,diesel,grey,estate,True,True,False,True,True,False,True,False,13400,2018-06-01
197516,135,2012-11-01,diesel,black,estate,True,True,False,False,False,False,True,False,10100,2018-01-01
112197,190,2014-03-01,diesel,black,sedan,True,True,False,True,True,True,True,True,24600,2018-02-01
106053,100,2013-05-01,diesel,black,estate,True,True,False,False,False,False,True,False,13400,2018-03-01
172038,105,2013-06-01,diesel,black,suv,False,True,False,True,True,False,True,False,13300,2018-08-01
69188,85,2013-07-01,diesel,blue,hatchback,False,False,False,False,False,False,True,False,9600,2018-06-01
143737,135,2013-09-01,petrol,black,suv,False,False,False,False,False,False,False,True,13900,2018-01-01
86537,85,2014-02-01,diesel,black,hatchback,False,True,False,False,False,False,True,False,15100,2018-07-01
77703,135,2015-06-01,diesel,black,estate,True,True,False,False,True,True,True,True,21400,2018-03-01
197276,112,2015-07-01,diesel,white,van,True,True,False,False,False,True,True,True,13100,2018-02-01
115193,85,2013-06-01,diesel,silver,hatchback,False,True,False,False,False,False,True,False,10100,2018-07-01
158059,155,2014-09-01,diesel,brown,suv,True,True,False,True,True,False,True,True,33300,2018-07-01
91952,120,2013-09-01,diesel,black,sedan,True,True,False,False,True,False,True,True,19300,2018-08-01
188119,85,2007-10-01,petrol,brown,hatchback,False,False,False,False,False,False,True,False,4400,2018-08-01
230961,173,2008-01-01,diesel,grey,suv,True,True,False,True,True,False,True,True,13700,2018-06-01
195902,140,2014-10-01,diesel,black,estate,True,True,True,False,True,False,True,True,15600,2018-03-01
405816,100,2000-02-01,diesel,blue,sedan,False,False,False,False,False,False,True,False,500,2018-05-01
125402,135,2012-09-01,diesel,silver,sedan,False,True,False,False,False,False,True,True,16500,2018-05-01
217448,110,2008-08-01,diesel,blue,sedan,True,True,False,False,False,False,True,False,7000,2018-08-01
103536,190,2014-07-01,diesel,black,suv,True,True,True,True,True,True,True,True,35700,2018-08-01
109032,173,2008-06-01,diesel,black,suv,True,True,False,True,True,False,True,True,18400,2018-08-01
314540,142,2001-04-01,diesel,blue,estate,False,False,False,False,False,False,True,True,1300,2018-03-01
168469,85,2012-06-01,diesel,brown,sedan,False,True,False,False,False,False,True,False,10500,2018-08-01
133648,85,2012-06-01,diesel,brown,sedan,True,True,True,False,True,False,True,False,12400,2018-02-01
179630,100,2014-01-01,diesel,blue,hatchback,False,True,True,False,False,False,True,False,9200,2018-05-01
84904,135,2014-03-01,diesel,grey,sedan,False,True,True,False,True,False,True,True,20200,2018-01-01
119912,85,2009-09-01,diesel,black,hatchback,False,False,False,False,False,False,True,False,6400,2018-04-01
141725,135,2012-11-01,diesel,beige,estate,False,True,False,False,True,False,True,False,12400,2018-02-01
359648,120,2000-03-01,petrol,green,estate,True,False,False,False,False,False,True,True,800,2018-08-01
40168,135,2015-03-01,diesel,black,hatchback,False,True,False,False,True,True,True,False,29500,2018-06-01
83853,135,2013-08-01,diesel,white,sedan,True,True,False,False,True,False,False,True,17400,2018-05-01
174514,100,2008-10-01,diesel,black,hatchback,False,False,False,False,False,False,True,True,4900,2018-07-01
167112,135,2013-11-01,diesel,black,estate,True,True,False,True,True,False,True,True,18900,2018-03-01
134410,120,2013-10-01,diesel,black,estate,False,True,True,False,True,True,True,True,13700,2018-02-01
65478,120,2013-04-01,diesel,white,estate,True,True,True,False,True,True,True,False,14600,2018-02-01
92614,150,2008-09-01,diesel,white,subcompact,True,False,True,False,True,True,True,True,11400,2018-02-01
93921,70,2014-03-01,diesel,white,subcompact,False,False,True,False,True,False,True,False,11200,2018-06-01
172364,140,2015-09-01,diesel,white,hatchback,False,True,True,False,False,False,True,False,13900,2018-08-01
146984,120,2014-02-01,diesel,grey,sedan,True,True,False,False,False,False,True,True,19800,2018-07-01
187253,105,2012-11-01,diesel,brown,sedan,True,True,False,False,False,True,True,False,12300,2018-06-01
73456,120,2013-05-01,diesel,brown,sedan,True,True,False,False,True,False,True,True,17500,2018-08-01
211366,130,2005-08-01,diesel,black,estate,True,True,True,False,True,False,True,True,5100,2018-07-01
191225,100,2013-10-01,diesel,beige,hatchback,False,True,False,False,False,False,True,False,12500,2018-02-01
190196,105,2013-03-01,diesel,grey,estate,False,True,False,False,False,False,True,True,10700,2018-03-01
212548,120,2010-08-01,diesel,grey,sedan,True,True,True,False,False,False,True,True,13200,2018-02-01
94673,225,2013-10-01,diesel,blue,suv,True,True,True,True,False,False,True,True,39500,2018-07-01
79964,85,2013-09-01,diesel,white,estate,False,False,False,False,False,False,True,False,12900,2018-02-01
94648,160,2013-02-01,diesel,grey,sedan,False,True,False,False,False,False,True,True,16700,2018-04-01
162327,190,2014-07-01,diesel,black,coupe,True,True,False,True,True,True,True,True,23300,2018-05-01
144658,135,2013-08-01,diesel,silver,suv,True,True,False,True,True,True,True,True,19300,2018-07-01
225957,190,2013-11-01,diesel,black,sedan,False,True,False,True,False,False,True,True,21600,2018-03-01
104861,100,2015-02-01,diesel,brown,hatchback,True,True,False,False,False,False,True,True,18600,2018-06-01
207541,173,2007-07-01,diesel,silver,suv,True,True,False,False,True,False,True,True,13400,2018-08-01
156663,120,2013-04-01,diesel,beige,estate,True,True,False,False,False,False,True,False,14200,2018-08-01
129915,140,2014-09-01,diesel,grey,suv,True,True,False,True,True,True,True,True,25800,2018-04-01
136581,160,2013-06-01,diesel,black,estate,True,True,False,False,True,True,True,True,16500,2018-04-01
98521,224,2011-09-01,petrol,black,sedan,True,True,True,False,True,False,True,True,14000,2018-06-01
5578,195,2016-11-01,diesel,grey,sedan,True,True,True,False,False,True,True,True,62500,2018-02-01
172239,85,2010-10-01,diesel,black,sedan,False,False,False,False,False,False,True,False,7000,2018-05-01
158352,120,2013-12-01,diesel,grey,sedan,False,True,False,False,True,False,True,True,18500,2018-03-01
59934,140,2015-03-01,diesel,silver,suv,True,True,True,False,False,False,False,True,28700,2018-07-01
122008,140,2015-04-01,diesel,grey,suv,True,True,False,False,False,False,False,True,25600,2018-03-01
153985,85,2012-11-01,diesel,silver,hatchback,False,True,False,False,False,False,False,False,9300,2018-05-01
167595,155,2011-03-01,diesel,black,suv,True,True,False,True,True,False,True,True,26100,2018-06-01
164467,85,2012-07-01,diesel,grey,hatchback,False,False,False,False,False,True,True,False,9500,2018-04-01
179375,155,2009-09-01,diesel,black,suv,True,True,False,True,False,False,True,True,15000,2018-04-01
143651,85,2013-05-01,diesel,blue,estate,False,True,True,False,False,True,True,False,14900,2018-03-01
101974,135,2014-06-01,diesel,grey,estate,False,False,False,False,False,False,True,False,14900,2018-06-01
135007,105,2013-02-01,diesel,black,suv,False,False,False,False,False,False,True,False,6000,2018-07-01
65034,160,2013-10-01,diesel,blue,estate,True,False,False,False,True,False,True,True,21100,2018-06-01
144295,135,2014-01-01,diesel,black,estate,True,True,True,True,True,True,True,True,13200,2018-05-01
125180,100,2013-06-01,diesel,beige,suv,False,True,False,False,False,False,True,False,13700,2018-06-01
110465,180,2012-03-01,diesel,grey,estate,True,False,False,True,True,False,True,True,13700,2018-04-01
87221,135,2012-05-01,diesel,silver,estate,True,True,True,False,False,False,True,False,20400,2018-08-01
162550,122,2013-12-01,diesel,black,estate,True,True,False,False,True,False,True,False,12100,2018-02-01
64729,190,2015-04-01,diesel,grey,suv,True,True,True,True,False,True,True,True,48200,2018-09-01
163601,120,2013-12-01,diesel,beige,estate,False,True,False,False,False,False,True,True,11700,2018-01-01
182721,140,2014-09-01,diesel,grey,suv,True,True,False,True,True,False,True,True,19400,2018-04-01
145781,85,2012-12-01,diesel,blue,suv,False,True,False,False,False,False,True,False,10200,2018-01-01
72760,120,2012-08-01,diesel,silver,suv,True,True,True,True,True,False,True,True,21100,2018-05-01
255773,120,2011-02-01,diesel,grey,estate,True,True,False,False,True,False,True,False,9900,2018-02-01
146485,85,2013-05-01,diesel,blue,hatchback,False,False,False,False,False,False,True,False,8000,2018-04-01
69768,230,2012-01-01,diesel,black,coupe,True,True,True,False,True,False,True,True,36900,2018-04-01
164973,135,2013-01-01,diesel,blue,estate,False,False,False,False,False,False,True,False,800,2018-04-01
129339,135,2012-11-01,diesel,blue,estate,False,True,False,False,False,True,True,True,12600,2018-05-01
132195,100,2013-08-01,diesel,grey,sedan,False,False,False,False,False,False,True,False,8600,2018-06-01
157064,100,2013-04-01,diesel,grey,sedan,False,True,False,False,False,False,True,True,13200,2018-09-01
185354,120,2013-08-01,diesel,black,sedan,True,True,False,False,False,False,True,False,12300,2018-04-01
139736,100,2009-02-01,diesel,grey,estate,False,False,False,False,False,False,True,False,5800,2018-04-01
97806,230,2015-08-01,diesel,black,coupe,True,True,False,True,True,True,True,True,31500,2018-03-01
53952,110,2015-10-01,diesel,blue,hatchback,False,True,False,False,False,False,True,False,12300,2018-06-01
88251,135,2014-09-01,diesel,black,suv,True,True,True,True,True,True,True,True,18300,2018-06-01
171555,150,2011-08-01,diesel,black,sedan,True,True,False,False,False,False,True,True,16100,2018-07-01
165497,105,2013-06-01,diesel,grey,subcompact,False,False,False,False,False,False,True,False,7900,2018-03-01
162264,135,2013-09-01,diesel,grey,sedan,True,True,False,False,False,True,True,False,12700,2018-08-01
191392,100,2014-01-01,diesel,black,hatchback,False,False,True,False,False,False,True,True,12100,2018-08-01
157195,120,2012-02-01,diesel,black,sedan,False,True,False,False,False,False,True,False,11900,2018-06-01
127708,135,2013-03-01,diesel,black,suv,True,True,True,True,True,True,True,True,20500,2018-08-01
113052,85,2011-03-01,diesel,black,subcompact,False,False,False,False,False,False,True,False,6500,2018-02-01
125566,100,2014-07-01,diesel,grey,sedan,True,False,True,False,True,False,True,True,19100,2018-05-01
111308,85,2006-02-01,petrol,black,hatchback,False,False,False,False,True,False,True,False,3500,2018-08-01
271181,100,2002-05-01,diesel,blue,estate,True,False,False,False,False,False,True,False,800,2018-02-01
160911,135,2014-03-01,diesel,white,estate,False,True,False,False,True,True,True,True,13600,2018-02-01
168655,155,2011-03-01,diesel,black,suv,True,True,False,True,True,False,True,True,26500,2018-07-01
113557,140,2015-03-01,diesel,black,sedan,True,True,False,False,True,True,True,True,24800,2018-05-01
87304,225,2011-09-01,petrol,white,coupe,True,True,True,False,True,True,True,True,23500,2018-05-01
111237,190,2015-06-01,diesel,silver,suv,False,False,False,False,False,False,False,True,26300,2018-04-01
89403,105,2012-08-01,diesel,blue,hatchback,True,True,False,False,False,True,True,True,13700,2018-03-01
92732,85,2013-09-01,diesel,grey,estate,False,True,False,False,False,False,True,False,9400,2018-06-01
187698,100,2012-09-01,diesel,white,suv,False,True,False,False,False,True,True,False,9900,2018-05-01
92488,190,2014-07-01,diesel,grey,suv,False,True,False,False,False,True,True,True,32500,2018-04-01
225811,120,2011-07-01,diesel,black,sedan,False,True,False,False,False,False,True,False,13200,2018-01-01
82927,140,2014-09-01,diesel,blue,suv,True,True,False,True,True,True,True,True,25500,2018-08-01
292178,110,2002-09-01,diesel,grey,estate,True,False,False,False,False,False,True,False,1600,2018-07-01
136065,120,2013-01-01,diesel,black,sedan,True,True,False,False,False,False,True,True,13800,2018-07-01
138190,120,2013-10-01,diesel,blue,estate,False,True,False,False,False,False,True,False,12500,2018-09-01
65187,190,2014-05-01,diesel,grey,suv,True,True,True,False,False,False,False,True,42200,2018-04-01
51279,160,2015-04-01,diesel,white,sedan,True,True,False,False,True,False,True,False,16300,2018-07-01
10708,85,2016-08-01,diesel,grey,hatchback,False,True,False,False,False,False,True,False,11100,2018-07-01
199943,85,2013-10-01,diesel,black,hatchback,False,True,False,False,False,False,True,False,8300,2018-08-01
116538,85,2009-10-01,diesel,white,hatchback,False,False,False,False,False,False,True,False,6700,2018-03-01
147098,105,2014-01-01,diesel,black,estate,False,True,False,False,True,False,True,True,9600,2018-03-01
149038,100,2013-11-01,diesel,blue,hatchback,True,True,False,False,False,False,True,False,13000,2018-09-01
